Easting,Northing,Depth
351557.6,4387036,8.7
352184,4387036,13.1
351580.9,4387036,12.6
351604.5,4387036,9.6
352307.7,4387036,38.4
351439.9,4387036,4
352188.8,4387036,16.5
353454.9,4387036,21.6
351485.3,4387037,7.7
352187.5,4387037,16.3
351580.4,4387037,12.4
351706.3,4387037,15.4
351461.6,4387037,5.3
352203.4,4387037,30.7
351441.9,4387037,4.1
352357.5,4387037,25.3
352309.1,4387037,37.6
351608.6,4387037,9.6
351560.8,4387037,8.7
351610.9,4387037,9.6
353461.2,4387037,15
351602.9,4387037,9.5
351566.4,4387038,9.9
352184.8,4387038,15.4
351644.4,4387038,10.3
351443.5,4387038,4.2
351442.4,4387038,4.4
351618.8,4387038,9.7
351614.9,4387038,9.6
352304.8,4387038,36.3
351621.1,4387038,9.8
351559.5,4387038,9
352179.8,4387038,12.7
352300.9,4387039,36
351460.6,4387039,5.2
352356.4,4387039,22.4
351633.5,4387039,10
351629.4,4387039,9.9
353371.7,4387039,103.3
351569.3,4387039,11.1
351627.9,4387039,9.8
352246.9,4387039,35.9
351578.7,4387039,12.4
353452.3,4387039,24.7
353224,4387039,112.4
353457.8,4387039,19.4
352176,4387039,12.5
351577.7,4387040,12.7
353456.5,4387040,24.5
351645.8,4387040,10.1
351641.6,4387040,10
351438.3,4387040,4.2
351445.7,4387040,4.3
351706.3,4387040,13.5
353379.2,4387040,96.4
351437.3,4387040,4
351574.3,4387040,12.8
351573.2,4387040,12.5
352181.1,4387040,15.2
352203.7,4387040,31.6
352297.9,4387040,35.6
352172.9,4387041,12.1
351956.8,4387041,4.6
351954.2,4387041,4.5
351484.3,4387041,7
351603.3,4387041,9.4
351906.6,4387041,6.5
352355.5,4387041,20.7
351649.8,4387041,10.2
351654.1,4387041,10.3
351658.2,4387041,10.3
351662.4,4387041,10.5
351952.7,4387041,5.3
352292.2,4387042,34.3
351958.9,4387042,5
351448.4,4387042,4.5
351895.4,4387042,11.2
351435.2,4387042,3.7
351908.5,4387042,7
351691.3,4387042,11.7
351686.1,4387042,11.4
351904.1,4387042,6.9
351672.6,4387042,10.9
351690.3,4387042,11.6
351666.5,4387042,10.7
351484,4387042,6.7
351902.7,4387042,8.1
351899.2,4387042,9
351646,4387042,10.2
351897.9,4387042,9.9
351560.5,4387042,9.5
351951.5,4387042,8.7
351668.9,4387042,10.8
351889.5,4387043,12.6
351862.6,4387043,7.1
351860.5,4387043,6.6
351754.4,4387043,5
351752.4,4387043,5.8
351459.1,4387043,5.2
351706.2,4387043,12.6
351695.7,4387043,12
351681.6,4387043,11.4
352773.4,4387043,31.9
352774.5,4387043,34.5
353449.2,4387043,28.6
351755.5,4387043,5.2
353375.6,4387043,93.3
351433.3,4387043,3.4
352288.8,4387043,32.9
352203.7,4387043,31.9
351703.9,4387044,12.4
351910.3,4387044,8.5
352248.6,4387044,35.4
353445.8,4387044,28.7
351751.1,4387044,7.3
351603.5,4387044,9.3
352168.2,4387044,11.9
351703.9,4387044,12.4
351706.3,4387044,14.4
352288,4387044,31.3
351866.4,4387044,8.5
351868.3,4387044,9.9
352776.3,4387044,37.4
351483.5,4387044,6.5
353220.4,4387044,112.2
351886.2,4387044,13.6
351859.2,4387044,7.4
351712.2,4387045,13.4
351647.2,4387045,10.2
351457.9,4387045,5.1
352249.2,4387045,34.5
353441.5,4387045,31.3
351757.1,4387045,6.3
352172.1,4387045,15.3
351450.4,4387045,4.7
352770.9,4387045,29.2
351881.9,4387045,13.8
352349.8,4387045,14.6
351870.4,4387045,10.9
351879.5,4387045,13.5
351875.4,4387045,12.9
352277.5,4387046,25.5
353364.4,4387046,100.7
352203.9,4387046,31.9
352162.2,4387046,10.4
351715.3,4387046,12.4
351951.2,4387046,9.7
351858.3,4387046,8.7
351759.4,4387046,7
351451.3,4387046,4.8
352307.5,4387046,29.5
351750.4,4387046,9
352770.2,4387046,27.4
351706,4387046,12.7
353449,4387047,24.5
351722.5,4387047,12.5
351718.4,4387047,12.3
352168.9,4387047,15.4
353218.4,4387047,112.2
353437.3,4387047,37.6
352347.3,4387047,13
351750.5,4387047,10.5
351604,4387048,9.4
353448.7,4387048,23.1
353432.4,4387048,49.3
351561.3,4387048,9.7
351648.5,4387048,10.3
351911.5,4387048,10.6
351858.4,4387048,11.3
351761.9,4387048,7.6
351965.9,4387048,7.9
351732.8,4387048,12.4
351727,4387048,12.5
352307.4,4387048,25.6
351456.7,4387048,5
352155.4,4387048,10.6
351482.9,4387048,6.5
352272.4,4387048,24.8
352271.1,4387048,24.5
352770.1,4387049,27.2
352250.4,4387049,32.9
351764.6,4387049,7.8
352152.7,4387049,10.2
351736.9,4387049,12.3
351453.2,4387049,4.9
352204.3,4387049,31.7
353361.9,4387049,102.3
351952.2,4387050,11.1
352149.6,4387050,10.1
351751.4,4387050,11.6
351768.5,4387050,7.8
351968.8,4387050,9.3
351741,4387050,12.2
351911.9,4387050,13.2
352781.3,4387050,44
352778.9,4387050,39.3
352163.5,4387050,15.6
352344,4387050,10.7
351429.4,4387050,2.9
352147.7,4387050,9.9
351791.6,4387050,5.2
351649.3,4387050,10.3
351705.9,4387050,12.9
352783.7,4387050,50.4
352342.6,4387051,9.1
351482.7,4387051,6.3
351770.6,4387051,7.7
353367.1,4387051,94.1
351745,4387051,12.1
352303,4387051,22.6
351781.1,4387051,6.5
353215.4,4387051,111.4
352307.3,4387051,22.2
352263,4387051,25.3
351793,4387051,6.4
351785.3,4387051,6.1
352771.2,4387051,28.9
351971.3,4387051,9
351859.2,4387051,14.2
352789.9,4387051,55.7
352251,4387051,28.8
351751.3,4387052,11.9
351428.9,4387052,2.8
351650.4,4387052,10.3
351604.2,4387052,9.3
353418.5,4387052,57.8
353447.4,4387052,21.3
352308.7,4387052,21.5
352311.3,4387052,20.2
352145.6,4387052,11
351794,4387052,8.2
352204.8,4387052,31.6
351454.9,4387052,4.9
351455.4,4387052,4.9
352160.1,4387052,16
351912.3,4387052,16.4
351775.9,4387052,7.3
352299.9,4387052,22.2
351952.9,4387052,13.8
351779.6,4387052,7
352774.3,4387052,34
351752.1,4387052,12.5
352776.3,4387052,38.9
351428.6,4387053,2.7
351706,4387053,12.4
351976.1,4387053,8.7
352315.9,4387053,17.1
352298.1,4387053,21.2
352797.8,4387053,62.7
352258.9,4387053,23.7
352340.5,4387053,7.9
352779.3,4387053,40.1
352313,4387053,18.6
352156.5,4387054,17.5
352145.5,4387054,13.8
353412.2,4387054,58.2
353212.4,4387054,108.4
351561.9,4387054,8.7
352252.4,4387054,24.8
352296.7,4387054,18.7
351860,4387054,16.9
351982.9,4387054,8
351986.4,4387054,7.4
351993.3,4387054,6.3
353356.6,4387054,100.4
353362.9,4387054,95.7
351979.3,4387054,8.2
351989.7,4387054,6.9
353385.7,4387055,65.9
351604.2,4387055,9.3
353381.8,4387055,69.4
351759.3,4387055,11.9
351482.7,4387055,6.3
352337.9,4387055,7
351453.4,4387055,4.7
353445.9,4387055,19.5
351860.3,4387055,17.4
351428.5,4387055,2.6
351458.2,4387055,5
351794.6,4387055,10.3
352001.3,4387055,6.3
352307,4387055,19.2
353399.8,4387055,62.8
352321.7,4387055,13.1
352296.2,4387055,17
353407.6,4387055,61.7
353405.3,4387055,65.4
353392.1,4387055,59.3
353394.5,4387055,55.2
353429.4,4387056,42.5
353408.3,4387056,58.8
352252.6,4387056,20.4
353404.6,4387056,53.3
353422.2,4387056,53.4
353427.2,4387056,51.4
353372.6,4387056,73.7
352205.4,4387056,31.4
351953.5,4387056,15.7
353374.9,4387056,71.2
353414.2,4387056,56.5
351764.8,4387056,11.9
352151.8,4387056,19.8
352805.5,4387056,65.4
351652.1,4387056,10.3
352253.1,4387056,15.9
351452.6,4387056,4.6
352336,4387056,6.4
351428.7,4387056,2.4
353352.8,4387057,99.1
352327.4,4387057,10.9
351770.7,4387057,11.8
353431.3,4387057,33.7
352148.9,4387057,18.7
352146.8,4387057,20.8
351706.3,4387057,12.4
353359.3,4387057,94.2
352779.3,4387057,37
353362.6,4387057,87.3
353365.2,4387057,77.6
351753.6,4387057,12.9
352333.4,4387057,6.4
352809.6,4387057,67.4
351794.7,4387058,11.8
353396.1,4387058,55.7
352813.8,4387058,69
351652.7,4387058,10.5
351913.1,4387058,18.2
353358.5,4387058,91.4
351778.5,4387058,12
352328.6,4387058,8.8
351774.6,4387058,11.9
353352.2,4387058,94.7
353441.3,4387058,24
351562.2,4387058,8.3
353437.3,4387058,26.2
352247,4387058,20.5
352330.9,4387058,6.4
352296.3,4387058,14.7
351604.1,4387059,9.2
351483,4387059,6.2
353209.1,4387059,101
351463.9,4387059,5
353349,4387059,98
353342.4,4387059,101
352296.6,4387059,11.9
351450.9,4387059,4.5
352145,4387059,18.1
353391.2,4387059,57.7
351953.9,4387059,16.7
351429.6,4387059,2.4
352003.3,4387059,7.7
351706.5,4387060,12.2
353028.9,4387060,84.1
352297.5,4387060,9.9
351754.7,4387060,13.2
351788.5,4387060,12.2
352140.6,4387060,18.6
353020.4,4387060,88.7
352245,4387060,21.1
352817.9,4387060,70.1
352148.5,4387060,25.2
351861.3,4387060,17.7
353034.7,4387060,82.8
352206.1,4387060,31.1
352106.9,4387060,9.9
353330,4387060,103.7
352306.9,4387060,13.1
353336.8,4387060,102.3
351562.6,4387060,8
353350,4387060,98.7
353026.1,4387060,85.5
351430.5,4387061,2.5
352252.9,4387061,12.6
352108.1,4387061,12.7
353007.4,4387061,95
351792.5,4387061,12.5
352102.3,4387061,9.6
353324.4,4387061,104.1
353043.2,4387061,83.5
351604,4387061,9.2
351706.8,4387061,12.1
352823.2,4387061,72
353004.9,4387061,96.4
351913.2,4387061,18.5
353382.2,4387061,62.4
353377.6,4387062,65.8
353281.3,4387062,101.8
352827.5,4387062,73.2
351794.3,4387062,12.8
352099.4,4387062,10
352992.3,4387062,104
351468.2,4387062,5.1
351654.2,4387062,10.4
351448.1,4387062,4.3
353259.5,4387062,102.2
351954.4,4387062,17.6
351483.7,4387062,6.1
353267.3,4387062,101.9
352003.8,4387062,9.4
353277.2,4387062,101.9
352149.5,4387062,26.1
353047.4,4387062,83.3
353289.6,4387062,102.4
353317.2,4387062,104.2
353271.9,4387062,102.3
352241.3,4387062,22.4
352988.1,4387062,106.4
353313.9,4387062,104.1
353284.3,4387062,102.2
351795.8,4387062,13
352831.7,4387063,75
352299.7,4387063,8.7
353345.9,4387063,95.3
352306.3,4387063,10.7
351861.8,4387063,17.7
353304.5,4387063,103.8
353301.7,4387063,103.3
352093.1,4387063,9.6
352096.2,4387063,10.1
353246.8,4387063,102.3
352251.6,4387063,10.5
353255.1,4387063,102.2
352979.7,4387063,112.3
353297.7,4387063,103.4
351798.8,4387063,13.3
353371.6,4387063,69.5
353309.9,4387063,104.2
353051.6,4387063,83.9
352004,4387063,11.9
351954.6,4387064,18.1
353367.2,4387064,73.7
351471.4,4387064,5.2
353059.9,4387064,81.8
353242.9,4387064,103
352301.2,4387064,7.9
352975.5,4387064,113.1
353351.8,4387064,92.1
352236.7,4387064,23.9
353205.5,4387064,93.7
351802.8,4387064,13.5
351431.6,4387064,2.5
351603.9,4387064,9.1
352109.3,4387064,15.2
351793.5,4387064,13.8
351655.2,4387064,10.4
352834.4,4387064,77
353055.8,4387064,82.3
352090.6,4387064,9.3
353064,4387065,82.1
352053.4,4387065,9.1
353362.8,4387065,77.9
351913.1,4387065,18.4
352304.1,4387065,8
352130,4387065,22.5
352053.3,4387065,9.2
351446.3,4387065,4
351484.6,4387065,6.1
351806.8,4387065,14.1
353234.6,4387065,103.8
351473.9,4387065,5.3
352302.7,4387065,7
352087.2,4387065,9.3
352962.9,4387065,116.3
353231.9,4387065,103.8
352779.6,4387065,29.9
352967.1,4387065,115.1
351562.9,4387065,7.9
353358.3,4387066,82.9
351444.5,4387066,3.8
351815.1,4387066,14.4
352080.3,4387066,9.7
352843,4387066,81.6
352954.5,4387066,117.3
352233.7,4387066,24.6
352083.9,4387066,9.5
352249.8,4387066,7.3
353353.9,4387066,84.9
351707.5,4387066,12.1
351432.9,4387066,2.6
352124.3,4387066,22.3
352052.7,4387066,12.4
352110,4387066,18.8
353228.5,4387066,101.1
352004.4,4387067,14.4
352846.8,4387067,82.9
353350.3,4387067,87.7
352151.6,4387067,26.5
352207,4387067,30
351756.3,4387067,14.5
351819.1,4387067,14.8
352061.9,4387067,10.5
352121.4,4387067,22.2
352066.4,4387067,9.9
352072,4387067,9.8
353348,4387067,90.1
351955.2,4387067,18.7
351443.4,4387067,3.5
352950.3,4387067,117.4
351603.8,4387067,8.9
352075.6,4387067,9.6
351656.7,4387068,10.3
352942,4387068,112.2
353074.7,4387068,89.7
351827.2,4387068,15.7
352058.9,4387068,11.4
352248,4387068,2.5
351822.1,4387068,15.1
352116.9,4387068,21.7
351435.3,4387068,2.7
351563.2,4387068,7.8
353345.3,4387068,88.8
352057.4,4387068,12.6
353224.6,4387068,99.4
353202.8,4387068,86.9
351912.9,4387068,18.5
351441.1,4387068,3.3
353340.1,4387068,92.2
353338.2,4387069,90.5
352110.6,4387069,21.6
353220.9,4387069,98.8
351480.6,4387069,5.4
352113,4387069,22
351707.9,4387069,12.2
351437.8,4387069,3
351831.2,4387069,16.1
351835.2,4387069,16.7
352051.5,4387069,11.3
352936.3,4387069,109.1
352853,4387069,82.7
351843.9,4387069,17
351486.1,4387069,6
352227.8,4387069,24.3
351851.8,4387070,17.2
351846.7,4387070,17.2
351912.8,4387070,18.6
351862.8,4387070,17.8
351756.9,4387070,16.9
352053.3,4387070,13.4
352089.7,4387070,17.2
351998,4387070,16.4
352103,4387070,20.8
351657.3,4387070,10.3
352107,4387070,21.3
352109.4,4387070,21.7
351993,4387070,16.6
352860.7,4387070,84.1
353337.6,4387070,91.3
351989.2,4387070,16.2
352929.2,4387070,111.5
352096.9,4387070,19.9
352053.3,4387070,15.9
351563.3,4387070,7.7
352857.4,4387070,82.8
351984,4387070,16.9
353345.7,4387070,86.2
353335.1,4387070,91.5
353080.4,4387070,96.2
352932.1,4387070,109.6
352051.3,4387071,13.9
351955.9,4387071,18.4
352049.4,4387071,13.9
352082.5,4387071,15.5
353331.6,4387071,91.9
351909.1,4387071,18.3
352923.9,4387071,111.5
351793.3,4387071,14.4
352244.8,4387071,5.6
351856.7,4387071,17.3
352225.4,4387071,23.7
353217.3,4387071,97.1
353084.5,4387071,101.1
351483.9,4387071,5.5
351977.1,4387071,17.6
351971.8,4387071,18.1
351931.8,4387071,18.5
351967,4387071,18.3
351959,4387071,18.4
351919.5,4387071,18.5
351915.3,4387071,18.4
352002.1,4387071,16
352006.1,4387071,16.3
352078.5,4387071,15.4
352865.7,4387071,84.5
351927.8,4387071,18.5
351937.9,4387072,18.5
352111.3,4387072,22.2
351901.1,4387072,18.2
352153.4,4387072,25.5
353088.5,4387072,104.2
353200.2,4387072,88.9
352040.9,4387072,15.8
351935.9,4387072,18.6
351603.5,4387072,8.9
351952.4,4387072,18.4
352781.8,4387072,26.7
352869.8,4387072,86.2
352243.1,4387072,6.5
351948.3,4387072,18.5
352057.5,4387072,16.6
352919.2,4387072,110.4
352062.5,4387072,16.4
352065.1,4387072,15.6
352036.8,4387072,15.8
352012.6,4387072,18.4
352008.8,4387072,16.3
351912.5,4387072,18.6
352053.8,4387072,16.8
352073.1,4387072,15.5
351956.1,4387072,18.9
352049.7,4387072,14.1
353091.4,4387072,107.1
351708.3,4387072,12.3
351486.9,4387072,5.9
351487.5,4387073,5.5
351563.4,4387073,7.6
352240.6,4387073,7
352208,4387073,27.9
351864.6,4387073,17.5
352046.3,4387073,16.4
352048.7,4387073,16.7
352017,4387073,17.6
352053.9,4387073,20.5
351658.1,4387073,10.1
352911.1,4387073,107.6
351896.9,4387073,18.1
352874,4387073,87.8
352906.7,4387073,105.8
353095.4,4387073,111.9
353212.7,4387073,94.3
352878.3,4387073,90.9
352899.7,4387074,103.4
352111.6,4387074,22.5
353208.9,4387074,92.3
352882.5,4387074,92.6
352021.5,4387074,16.4
353325.8,4387074,92.9
351893.2,4387074,18.1
352889.4,4387074,98
352220.3,4387074,23.7
351863.3,4387074,17.8
353341.7,4387074,84.4
352782.5,4387074,24.1
351793.4,4387074,14.6
351603.3,4387074,8.7
351708.7,4387074,12.4
353101,4387074,114.5
353205.1,4387075,92.2
351793.4,4387075,14.7
351870.7,4387075,17.6
353331.8,4387075,92.2
352208.7,4387075,25.8
353323.3,4387075,92
352154.5,4387075,25
351491.2,4387075,5.6
351956.9,4387075,19.2
351487.4,4387076,5.9
351874.4,4387076,17.7
351883.3,4387076,17.7
352054.5,4387076,21.2
352004.1,4387076,17.7
352216.4,4387076,23.7
353113.3,4387076,117
352237,4387076,7.1
353197.7,4387076,94.2
353202.9,4387076,94.3
353107.5,4387076,117
351885.7,4387076,17.9
351863.4,4387076,17.6
353120.4,4387077,116.5
353115.8,4387077,116.7
353195.2,4387077,97.7
352783.9,4387077,19.5
351659.2,4387077,10
353198,4387077,96.4
351708.9,4387077,12.3
353329.3,4387077,87.6
353154.9,4387077,116.2
351912,4387077,18.8
352112.1,4387077,22.7
352235.2,4387077,6.1
353187.4,4387078,101.9
353178,4387078,108.6
353138.2,4387078,114.7
351957.8,4387078,19.3
353142.4,4387078,114.8
353145.9,4387078,114.7
353175.4,4387078,114
353165.8,4387078,116.6
353189.6,4387078,99.4
353129.8,4387078,115.8
353150.8,4387078,115.4
353134,4387078,115.3
353321.4,4387078,89.8
352212.5,4387078,23.9
353125.7,4387078,115.9
353171.4,4387078,116.1
351498.4,4387078,5.7
351602.9,4387079,8.7
352232.3,4387079,5.8
351911.7,4387079,18.8
351863.6,4387079,17.6
351502,4387079,5.8
352209.4,4387079,24.2
351487.7,4387079,5.7
353338,4387079,80
351793.5,4387079,14.9
353321.2,4387079,88.6
352155.8,4387079,25.2
353325.2,4387080,83.3
351660,4387080,9.9
351563.6,4387080,7.5
352003.8,4387080,19.7
352156.2,4387081,24.8
352230.4,4387081,7
351505.7,4387081,5.8
353195.1,4387081,98.8
352785.6,4387081,17.1
351759,4387081,14.2
353321.1,4387081,87.7
351793.5,4387081,15.1
352210.2,4387082,22.1
352205.3,4387082,24.7
351863.6,4387082,17.5
351602.5,4387082,8.6
351911.2,4387082,18.8
353321,4387082,86.3
352112.3,4387082,23.1
351708.8,4387082,12.4
351488,4387082,5.6
351563.7,4387083,7.5
352786.3,4387083,15.5
352228,4387083,7.3
351498.5,4387083,5.7
351510.1,4387083,5.8
351511.6,4387083,5.8
351501.2,4387083,5.8
352056.6,4387083,21.4
351504.4,4387083,5.8
352003.6,4387083,20
352202.6,4387083,25
353321.1,4387084,77.7
351708.6,4387084,12.3
351494.8,4387084,5.6
351959.5,4387084,19.4
351506.1,4387084,5.9
351660.8,4387084,9.5
351759.6,4387084,14.2
352112.2,4387084,23.3
351602.3,4387084,8.5
353320.8,4387084,82.5
352157,4387085,24.8
352057.4,4387085,21.7
351492.5,4387085,5.5
352225.1,4387085,7.6
352198.4,4387085,25.2
351793.5,4387085,15.1
352210.9,4387085,18.9
353192.9,4387085,102.1
351509.8,4387085,5.9
351910.5,4387086,18.9
351488.2,4387086,5.6
353320.3,4387086,78.9
351517,4387086,5.9
351863.6,4387086,18.4
351863.6,4387086,18.3
351563.8,4387086,7.2
352003.6,4387087,20
351661.4,4387087,9.4
351708.1,4387087,12.1
351520.9,4387087,5.9
352157.8,4387087,24.4
353332.1,4387087,74.5
353320.1,4387087,78.4
352222,4387087,7.6
351793.4,4387087,15.6
352195,4387087,25.5
351960.7,4387088,19.4
351759.9,4387088,14.2
351515.5,4387088,5.8
351524.7,4387088,6
352217.9,4387088,9.4
352787.7,4387088,14
352220.2,4387088,8.6
352111.8,4387088,22.9
353319.8,4387088,78.5
352208.1,4387089,15.8
351909.9,4387089,19.2
352215.1,4387089,11.1
352208.5,4387089,15.3
352208.7,4387089,15.4
352211.1,4387089,14
353319.3,4387089,75.3
353214.4,4387089,98.1
352191.3,4387089,25
351661.7,4387089,9.2
353218.9,4387089,96.5
353223.4,4387089,94.5
351488.3,4387089,5.2
351526.7,4387089,6.1
351563.7,4387089,7.1
353316.5,4387089,69.1
353330.2,4387089,69
353229.2,4387089,92.6
352212.7,4387089,13
353319,4387090,72.4
351530.7,4387090,6.2
352059.4,4387090,21.7
353210.3,4387090,100.1
351536.3,4387090,6.3
352211.8,4387090,15.7
353207.3,4387090,101.4
352209.8,4387090,13.9
353190.8,4387090,105.1
351517.6,4387090,5.7
353242.8,4387090,91.9
351863.4,4387090,18.2
351488.2,4387090,4.9
351760,4387090,14.1
353188.8,4387091,108.9
353252.1,4387091,84.2
351542.4,4387091,6.5
353191.9,4387091,104.5
351961.5,4387091,19.6
353246.9,4387091,87.8
353318.5,4387091,70.3
353200.8,4387091,102.6
351548,4387091,6.5
353318.7,4387091,72.7
351662.3,4387092,8.8
351520,4387092,5.7
353180.1,4387092,116
351563.6,4387092,7
351601.7,4387092,8.2
351759.9,4387092,14
352111.3,4387092,22.9
353256.1,4387092,79
351793.2,4387092,16.5
352211.7,4387092,9.3
352212.2,4387092,8.3
352212.2,4387092,11.8
352212.4,4387092,8.9
353318.2,4387092,69.9
351555.5,4387092,6.7
352789,4387092,11.9
352060.5,4387092,21.9
351909.2,4387093,19
353263.4,4387093,69.6
353175.6,4387093,116.2
353189.6,4387093,107.7
351562.1,4387093,6.7
353327,4387093,63.8
351521.4,4387094,5.6
351563.7,4387094,6.8
353169.9,4387094,116
351488.3,4387094,5.1
351566,4387094,6.8
351707.2,4387094,11.5
351486.4,4387094,4.9
352179.6,4387095,24.2
352111.2,4387095,22.8
351662.8,4387095,8
353162.8,4387095,113.5
351863.1,4387095,17.8
351908.9,4387095,18.9
353153.8,4387096,113
351575.5,4387096,6.9
353277.9,4387096,55.4
351584.2,4387096,7
351576.2,4387096,6.9
351563.4,4387096,6.8
353158.5,4387096,113.1
351579.4,4387096,6.9
352003.6,4387096,20.3
351485.1,4387096,4.3
352061.3,4387096,21.5
352159.9,4387096,23.8
351792.9,4387096,18.2
353148,4387097,113.5
351488.4,4387097,4.9
351963,4387097,19.6
351586.1,4387097,6.9
352790.1,4387097,9.3
353282.2,4387097,47.2
351591.8,4387097,6.9
352174.1,4387097,23.9
353308.5,4387098,52.8
351598,4387098,7
351862.9,4387098,17.5
353145.1,4387098,113.3
353321.5,4387098,57.9
351792.7,4387098,16.5
353141.1,4387098,113.2
352169.9,4387099,23.7
351603.6,4387099,7
352160.1,4387099,23.8
351523.8,4387099,5.6
352061.7,4387099,21.6
353187,4387099,109.9
351482.9,4387099,4
352111.6,4387099,22.4
351488.7,4387100,4.6
351601.5,4387100,7.6
352166.8,4387100,23.7
353295.9,4387100,40.4
351908.1,4387100,18.9
351759.7,4387100,13.7
351610.1,4387100,6.9
352003.8,4387100,20
353132,4387100,113.2
351663.3,4387100,7.5
351488.8,4387101,4.1
352791.3,4387101,7.4
351601.5,4387101,7.3
353305.5,4387101,36.2
351963.7,4387101,19.8
353127.8,4387101,113.5
353318.6,4387101,52.8
351482,4387101,3.7
353360.6,4387101,30.5
351615.7,4387101,6.9
351714,4387102,10.3
351669.1,4387102,6.7
351698.6,4387102,8.1
352112.1,4387102,22.3
351721.9,4387102,9.6
351733.4,4387102,9.1
351675.9,4387102,6.9
351729.9,4387102,9.8
352061.8,4387102,21.8
351719.1,4387102,9.7
351685.9,4387102,7.3
351735.5,4387102,10
351738.9,4387102,11.1
351523.9,4387102,5.5
351709.3,4387102,10.2
351731.5,4387102,10
351681.6,4387102,7.1
351964.1,4387102,19.7
352163,4387102,23.3
351705.1,4387102,8.8
351689.9,4387102,7.7
351619.6,4387102,6.9
351736,4387102,10.8
351862.6,4387102,17.3
351671.8,4387102,6.9
351736.5,4387102,10.7
353316.8,4387103,46.4
351657.3,4387103,6.5
351759.3,4387103,11.9
351659.6,4387103,6.6
351647.3,4387103,6.5
351653.1,4387103,6.5
352160.3,4387103,23.1
351633,4387103,6.7
351628.3,4387103,6.8
351742.8,4387103,10.7
351635,4387103,6.6
353356.8,4387103,36
353122.1,4387103,112.8
351639,4387103,6.6
351643.2,4387103,6.6
353368.5,4387103,27.2
351563.6,4387103,6.4
351663.5,4387103,6.7
351663.9,4387103,6.6
351907.6,4387103,18.8
351792.3,4387103,15.4
351524,4387103,5.3
353185.5,4387103,114.2
352158.8,4387104,22.6
353314.6,4387104,46.3
352112.5,4387104,22.2
351482,4387104,3.5
353303.3,4387104,26.5
353117.8,4387104,113.2
353370.4,4387104,22.7
351563.6,4387104,5.7
353319.5,4387104,43.2
351488.1,4387104,3.9
353322.6,4387105,40.4
353108.9,4387105,113.7
351792.2,4387105,15
352003.9,4387105,20
351484.9,4387105,3.5
351486.6,4387105,3.6
351741.9,4387105,10.7
353354.3,4387105,36.4
